Google Scholar search results through Publish or Perish,,,,,,,,,,,,,,,,,,,,,,
"Publish or Perish search term: all of the words: “citizen science” species Ireland; none of the words: disease book ""new report"" ""new species"" ""new record""; years: 2014 to 2018",,,,,,,,,,,,,,,,,,,,,,
8 June 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
0,"E BEAUCHAMP, TOM CLEMENTS…","Understanding Human Well-being for Conservation: A Locally Driven, Mixed Methods Approach",2017,Decision-Making in …,books.google.com,https://books.google.com/books?hl=en&lr=&id=F9UlDwAAQBAJ&oi=fnd&pg=PA97&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+ireland+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=tD1KfRuwwN&sig=MnjjEYdVO5-84HJ8xFzQlydCtno,,421,2018-06-08,,,,,,,,,0,0,0,3,1
18,"LK Blight, MC Drever, P Arcese",A century of change in Glaucous-winged Gull (Larus glaucescens) populations in a dynamic coastal environment,2015,The Condor,BioOne,http://www.bioone.org/doi/abs/10.1650/CONDOR-14-113.1,"https://scholar.google.com/scholar?cites=13138629213619058673&as_sdt=2005&sciodt=0,5&hl=en&num=20",422,2018-06-08,,,,,,,,,18,6,6,3,3
2,"K Reise, C Buschbaum, H Büttger, MK Wegner",Invading oysters and native mussels: from hostile takeover to compatible bedfellows,2017,Ecosphere,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/ecs2.1949/full,"https://scholar.google.com/scholar?cites=17598408516715748007&as_sdt=2005&sciodt=0,5&hl=en&num=20",423,2018-06-08,HTML,,,,,,,,2,2,1,4,1
6,"CJW McClure, BP Pauli, JA Heath",Simulations reveal the power and peril of artificial breeding sites for monitoring and managing animals,2017,Ecological Applications,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/eap.1509/full,"https://scholar.google.com/scholar?cites=6721239402695867766&as_sdt=2005&sciodt=0,5&hl=en&num=20",424,2018-06-08,,,,,,,,,6,6,2,3,1
2,"JSP Froidevaux, KL Boughey, KE Barlow…",Factors driving population recovery of the greater horseshoe bat (Rhinolophus ferrumequinum) in the UK: implications for conservation,2017,Biodiversity and …,Springer,https://link.springer.com/article/10.1007/s10531-017-1320-1,"https://scholar.google.com/scholar?cites=5138437484869326810&as_sdt=2005&sciodt=0,5&hl=en&num=20",425,2018-06-08,HTML,,,,,,,,2,2,1,4,1
0,S Jind,Making the switch: Assessing the potential for catch-and-release in Nova Scotia's recreational shark derbies [graduate project].,2015,,dalspace.library.dal.ca,http://dalspace.library.dal.ca/handle/10222/56204,,426,2018-06-08,,,,,,,,,0,0,0,1,3
22,"TL Hawthorne, V Elmore, A Strong, P Bennett-Martin…","Mapping non-native invasive species and accessibility in an urban forest: A case study of participatory mapping and citizen science in Atlanta, Georgia",2015,Applied …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0143622814002331,"https://scholar.google.com/scholar?cites=14402450943979407531&as_sdt=2005&sciodt=0,5&hl=en&num=20",427,2018-06-08,HTML,,,,,,,,22,7.33,4,5,3
0,"A Guetté, L Godet, M Juigner, M Robin",Worldwide increase in Artificial Light At Night around protected areas and within biodiversity hotspots,2018,Biological Conservation,Elsevier,https://www.sciencedirect.com/science/article/pii/S0006320717319043,,428,2018-06-08,HTML,,,,,,,,0,0,0,4,1
4,DL Matchen,The Geology of Canaan Valley,2015,Southeastern Naturalist,BioOne,http://www.bioone.org/doi/abs/10.1656/058.014.sp704,"https://scholar.google.com/scholar?cites=8422387475862945656&as_sdt=2005&sciodt=0,5&hl=en&num=20",429,2018-06-08,,,,,,,,,4,1.33,4,1,3
0,"J Gault, C Bradley, A Tyler, A Stanica…",Towards the Integrated Management of the Danube River–Danube Delta–Black Sea system: Proposal for a Strategic Research and Innovation Agenda,,researchgate.net,,https://www.researchgate.net/profile/Adrian_Stanica/publication/283516607_Towards_the_integrated_management_of_the_Danube_River_-_Danube_Delta_-_Black_Sea_system_proposal_for_a_strategic_research_and_innovation_agenda/links/563d10be08ae34e98c4ad268/Towards-the-integrated-management-of-the-Danube-River-Danube-Delta-Black-Sea-system-proposal-for-a-strategic-research-and-innovation-agenda.pdf,,430,2018-06-08,PDF,,,,,,,,0,0,0,5,
10,"TB Letessier, PJ Bouchet, JJ Meeuwig",Sampling mobile oceanic fishes and sharks: implications for fisheries and conservation planning,2017,Biological Reviews,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/brv.12246/full,"https://scholar.google.com/scholar?cites=13340752501676338443&as_sdt=2005&sciodt=0,5&hl=en&num=20",431,2018-06-08,,,,,,,,,10,10,3,3,1
32,"CA Bahlai, M Colunga-Garcia, SH Gage, DA Landis",The role of exotic ladybeetles in the decline of native ladybeetle populations: evidence from long-term monitoring,2015,Biological Invasions,Springer,https://link.springer.com/article/10.1007/s10530-014-0772-4,"https://scholar.google.com/scholar?cites=15345849718529226848&as_sdt=2005&sciodt=0,5&hl=en&num=20",432,2018-06-08,HTML,,,,,,,,32,10.67,8,4,3
1,"RB Garcia, AE Muchlinski",Range Expansion of the Eastern Fox Squirrel within the Greater Los Angeles Metropolitan Area (2005–2014) and Projections for Continued Range Expansion,2017,"Bulletin, Southern California Academy of …",BioOne,http://www.bioone.org/doi/abs/10.3160/soca-116-01-33-45.1,"https://scholar.google.com/scholar?cites=3435426230704813448&as_sdt=2005&sciodt=0,5&hl=en&num=20",433,2018-06-08,,,,,,,,,1,1,1,2,1
2,"NJ O'Hanlon, NA James, EA Masden, AL Bond",Seabirds and marine plastic debris in the northeastern Atlantic: A synthesis and recommendations for monitoring and research,2017,Environmental Pollution,Elsevier,https://www.sciencedirect.com/science/article/pii/S0269749117322224,"https://scholar.google.com/scholar?cites=9488940163508256404&as_sdt=2005&sciodt=0,5&hl=en&num=20",434,2018-06-08,HTML,,,,,,,,2,2,1,4,1
0,N Bohner,Landscape effects on turtle road trauma,2017,,atrium.lib.uoguelph.ca,https://atrium.lib.uoguelph.ca:8443/xmlui/handle/10214/11600,,435,2018-06-08,,,,,,,,,0,0,0,1,1
69,"LR Thompson, JG Sanders, D McDonald, A Amir…",A communal catalogue reveals Earth's multiscale microbial diversity,2017,Nature,nature.com,https://www.nature.com/articles/nature24621,"https://scholar.google.com/scholar?cites=6086292996169831926&as_sdt=2005&sciodt=0,5&hl=en&num=20",436,2018-06-08,HTML,,,,,,,,69,69,14,5,1
0,"G Suaria, S Aliani, S Merlino, M Abbate",The Occurrence of Paraffin and Other Petroleum Waxes in the Marine Environment: A Review of the Current Legislative Framework and Shipping Operational …,2018,Frontiers in Marine Science,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fmars.2018.00094,,437,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,AJ Garnello,Establishing the Role of Digital Repeat Photography in Understanding Phenology and Carbon Cycling in a Subarctic Peatland,2017,,search.proquest.com,http://search.proquest.com/openview/4521a26439827de529dbbff12108bdbc/1?pq-origsite=gscholar&cbl=18750&diss=y,,438,2018-06-08,BOOK,,,,,,,,0,0,0,1,1
0,C Beumer,Show me your garden and I will tell you how sustainable you are: Dutch citizens' perspectives on conserving biodiversity and promoting a sustainable urban …,2017,Urban Forestry & Urban Greening,Elsevier,https://www.sciencedirect.com/science/article/pii/S1618866716304113,,439,2018-06-08,HTML,,,,,,,,0,0,0,1,1
3,"VJ Mascarenhas, D Voß…","Fjord light regime: Bio‐optical variability, absorption budget, and hyperspectral light availability in Sognefjord and Trondheimsfjord, Norway",2017,Journal of …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/2016JC012610/full,"https://scholar.google.com/scholar?cites=4264487988973848318&as_sdt=2005&sciodt=0,5&hl=en&num=20",440,2018-06-08,HTML,,,,,,,,3,3,1,3,1
0,C Chatters,The New Forest Non-Native Plants Project,2015,,hiwwt.org.uk,http://www.hiwwt.org.uk/sites/default/files/files/Living%20Landscapes/new%20forest/Report%20NFNNPP%202009%20to%202015%20FINAL%20CAC%20150429.pdf,,441,2018-06-08,PDF,,,,,,,,0,0,0,1,3
3,"E McGoff, F Dunn, LM Cachazo, P Williams…",Finding clean water habitats in urban landscapes: professional researcher vs citizen science approaches,2017,Science of the Total …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0048969716326833,"https://scholar.google.com/scholar?cites=13187883448972797376&as_sdt=2005&sciodt=0,5&hl=en&num=20",442,2018-06-08,HTML,,,,,,,,3,3,1,5,1
1,"SP Boyle, JD Litzgus, D Lesbarrères",Comparison of road surveys and circuit theory to predict hotspot locations for implementing road-effect mitigation,2017,Biodiversity and Conservation,Springer,https://link.springer.com/article/10.1007/s10531-017-1414-9,"https://scholar.google.com/scholar?cites=4815522915410366510&as_sdt=2005&sciodt=0,5&hl=en&num=20",443,2018-06-08,HTML,,,,,,,,1,1,0,3,1
0,"CB Schultz, A Tyler, D Parsons, T Preston…","DANube macroregion: Capacity building and Excellence in River Systems (basin, delta and sea)-DANCERS",,dancers-fp7.eu,,http://www.dancers-fp7.eu/wp-content/uploads/2013/08/D3.2-Infrastructure-FINAL.pdf,,444,2018-06-08,PDF,,,,,,,,0,0,0,5,
0,IE Gulliksen,Utbredelse og habitatvalg hos piggsvin (Erinaceus europaeus) i Ås kommune: hva påvirker forekomsten av piggsvin ved bebyggelse?,2016,,brage.bibsys.no,https://brage.bibsys.no/xmlui/handle/11250/2403148,,445,2018-06-08,,,,,,,,,0,0,0,1,2
0,P Even,"SIGMA GAMMA EPSILON STUDENT RESEARCH POSTER SESSION, GEOLOGICAL SOCIETY OF AMERICA MEETING 2017, SEATTLE, WASHINGTON, USA",2018,The Compass: Earth Science Journal of Sigma …,digitalcommons.csbsju.edu,https://digitalcommons.csbsju.edu/compass/vol89/iss2/1/,,446,2018-06-08,,,,,,,,,0,0,0,1,1
2,"LJ Graham, RH Haines-Young, R Field",Metapopulation modelling of long-term urban habitat-loss scenarios,2017,Landscape Ecology,Springer,https://link.springer.com/article/10.1007/s10980-017-0504-0,"https://scholar.google.com/scholar?cites=15947645994194589665&as_sdt=2005&sciodt=0,5&hl=en&num=20",447,2018-06-08,HTML,,,,,,,,2,2,1,3,1
5,"RK Broughton, G Hebda, M Maziarz, KW Smith…","Nest-site competition between bumblebees (Bombidae), social wasps (Vespidae) and cavity-nesting birds in Britain and the Western Palearctic",2015,Bird study,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/00063657.2015.1046811,"https://scholar.google.com/scholar?cites=2564342743400738182&as_sdt=2005&sciodt=0,5&hl=en&num=20",448,2018-06-08,,,,,,,,,5,1.67,1,5,3
4,"R Culloch, F Bennet, J Bald, I Menchaca, M Jessopp…","Report on potential emerging innovative monitoring approaches, identifying potential reductions in monitoring costs and evaluation of existing long-term datasets.",2015,,openair.rgu.ac.uk,https://openair.rgu.ac.uk/handle/10059/1932,"https://scholar.google.com/scholar?cites=10423106047335391205&as_sdt=2005&sciodt=0,5&hl=en&num=20",449,2018-06-08,,,,,,,,,4,1.33,1,6,3
34,"I Bista, GR Carvalho, K Walsh, M Seymour…",Annual time-series analysis of aqueous eDNA reveals ecologically relevant dynamics of lake ecosystem biodiversity,2017,Nature …,nature.com,https://www.nature.com/articles/ncomms14087,"https://scholar.google.com/scholar?cites=4907729308938635681&as_sdt=2005&sciodt=0,5&hl=en&num=20",450,2018-06-08,HTML,,,,,,,,34,34,7,5,1
1,"MGP Esteves, JM de Souza, AP Uchoa…",Smart Activation of Citizens: Opportunities and Challenges for Scientific Research,2017,… of Citizen Science in …,igi-global.com,https://www.igi-global.com/chapter/smart-activation-of-citizens/170194,"https://scholar.google.com/scholar?cites=12393076648658953767&as_sdt=2005&sciodt=0,5&hl=en&num=20",451,2018-06-08,,,,,,,,,1,1,0,4,1
0,H Jin,Remote sensing phenology at European northern latitudes,2015,,Citeseer,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.989.6332&rep=rep1&type=pdf,,452,2018-06-08,PDF,,,,,,,,0,0,0,1,3
0,JL Ogburn,Extending the Principles and Promise of Scholarly Communication Reform: A Chronicle and Future Glimpse,,libres.uncg.edu,,http://libres.uncg.edu/ir/asu/f/Ogburn_Joyce_2016_Extending_Promise_Scholarly_Comunication.pdf,,453,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,"S Löbel, L Mair, N Lönnell, B Schröder, T Snäll",Biological traits explain bryophyte species distributions and responses to forest fragmentation and climatic variation,,Journal of Ecology,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/1365-2745.12930/full,,454,2018-06-08,,,,,,,,,0,0,0,5,
0,"W Banaszak-Cibicka, L Twerd, M Fliszkiewicz…",City parks vs. natural areas-is it possible to preserve a natural level of bee richness and abundance in a city park?,2018,Urban …,Springer,https://link.springer.com/article/10.1007/s11252-018-0756-8,,455,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,"AA Acohido, M Paredes",26 Internships,,gemini.edu,,http://www.gemini.edu/images/pio/newsletters/pdf/gf_0417.pdf,,456,2018-06-08,PDF,,,,,,,,0,0,0,2,
0,"I Arregui, B Galuardi, N Goñi, CH Lam…","Movements and geographic distribution of juvenile bluefin tuna in the Northeast Atlantic, described through internal and satellite archival tags",2018,ICES Journal of …,academic.oup.com,https://academic.oup.com/icesjms/advance-article/doi/10.1093/icesjms/fsy056/5004410,,457,2018-06-08,,,,,,,,,0,0,0,5,1
0,"G Barnes, AC Birch, KD Leka…","VizieR Online Data Catalog: Statistical analysis of solar active regions (Barnes+, 2014)",2017,VizieR Online Data …,staff.science.uu.nl,http://www.staff.science.uu.nl/~rutte101/solar_abstracts/solabs_barnes.html,,458,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,"AE Goodenough, J Derounian, K Lynch, AG Hart…","FOR REAL: Forming Resilience and Employability through Authentic Learning, 2015 action research report",2015,,eprints.glos.ac.uk,http://eprints.glos.ac.uk/3437/1/FinalHandbookForRealGoodenoughEtAl2015.pdf,,459,2018-06-08,PDF,,,,,,,,0,0,0,5,3
1,AS Hansen,Testing visitor produced pictures as a management strategy to study visitor experience qualities–A Swedish marine case study,2016,Journal of Outdoor Recreation and Tourism,Elsevier,https://www.sciencedirect.com/science/article/pii/S221307801630024X,"https://scholar.google.com/scholar?cites=8783059919490622062&as_sdt=2005&sciodt=0,5&hl=en&num=20",460,2018-06-08,HTML,,,,,,,,1,0.5,1,1,2
0,J Altringham,Rhian Jenny Bek,,glowworms.org.uk,,http://www.glowworms.org.uk/files/RhianBekDissertation2015.pdf,,461,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,"AR Lombardi, AE Hay, DR Barclay","Soundscape characterization in a dynamic acoustic environment: Grand Passage, Nova Scotia, a planned in-stream tidal energy site",2016,Proceedings of Meetings on …,asa.scitation.org,http://asa.scitation.org/doi/abs/10.1121/2.0000246,,462,2018-06-08,,,,,,,,,0,0,0,3,2
0,C KERBIRIOU,"Vigie-Chiro: 9 ans de suivi des tendances des espèces communes Christian KERBIRIOU*, Jean François JULIEN, Yves BAS, Julie MARMET, Isabelle LE VIOL …",,gmb.bzh,,http://gmb.bzh/wp-content/uploads/2016/03/Vigie-Chiro-Symbiose.pdf,,463,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,"TL Ramey, JS Richardson",Terrestrial Invertebrates in the Riparian Zone: Mechanisms Underlying Their Unique Diversity,2017,BioScience,academic.oup.com,https://academic.oup.com/bioscience/article-abstract/67/9/808/4036380,,464,2018-06-08,,,,,,,,,0,0,0,2,1
0,"H Limpens, EA Jansen, L Höcker, M Schillemans",Monitoring of Bats in an Urban Landscape,,researchgate.net,,https://www.researchgate.net/profile/Herman_Limpens/publication/313254500_Monitoring_of_Bats_in_an_Urban_Landscape_-A_monitoring_system_for_bats_in_urban_landscapes_in_the_framework_of_the_assessment_of_their_conservation_status/links/58948f0345851563f82bbe23/Monitoring-of-Bats-in-an-Urban-Landscape-A-monitoring-system-for-bats-in-urban-landscapes-in-the-framework-of-the-assessment-of-their-conservation-status.pdf,,465,2018-06-08,PDF,,,,,,,,0,0,0,4,
0,W de Boef,Increasing Resilience to Climate Change of Smallholder Farmers through Increased Use of Crop Genetic Diversity,,researchgate.net,,https://www.researchgate.net/profile/Walter_De_Boef/publication/319058967_Crop_Trust_KfW_Downstream_Report/data/598d6bcfa6fdcc58acbd2278/Crop-Trust-KfW-Downstream-Report.pdf,,466,2018-06-08,PDF,,,,,,,,0,0,0,1,
10,"T Usui, SHM Butchart…",Temporal shifts and temperature sensitivity of avian spring migratory phenology: a phylogenetic meta‐analysis,2017,Journal of Animal …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/1365-2656.12612/full,"https://scholar.google.com/scholar?cites=4085268039576697119&as_sdt=2005&sciodt=0,5&hl=en&num=20",467,2018-06-08,HTML,,,,,,,,10,10,3,3,1
0,C Azam,Impacts of light pollution on bat spatiotemporal dynamics in France: implications for outdoor lighting planning,2016,,tel.archives-ouvertes.fr,https://tel.archives-ouvertes.fr/tel-01570140/,,468,2018-06-08,,,,,,,,,0,0,0,1,2
2,"RL Stephenson, MJ Power, SW Laffan…",Tests of larval retention in a tidally energetic environment reveal the complexity of the spatial structure in herring populations,2015,Fisheries …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/fog.12129/full,"https://scholar.google.com/scholar?cites=16736278397627227678&as_sdt=2005&sciodt=0,5&hl=en&num=20",469,2018-06-08,,,,,,,,,2,0.67,1,4,3
0,"B Dahlbäck, LM van der Watt, K Jagodziński…","European Arctic Initiatives Compendium: Preparatory Action, Strategic Environmental Impact Assessment of development of the Arctic",2014,,diva-portal.org,http://www.diva-portal.org/smash/get/diva2:954387/FULLTEXT01.pdf,,470,2018-06-08,PDF,,,,,,,,0,0,0,4,4
1,"M Brown, J Roth, B Smith, B Boscarino","The light at the end of the funnel?: Using light-based traps for the detection and collection of a nearshore aquatic, invasive invertebrate, Hemimysis anomala",2017,Journal of Great Lakes Research,Elsevier,https://www.sciencedirect.com/science/article/pii/S0380133017300941,"https://scholar.google.com/scholar?cites=9303467941520338926&as_sdt=2005&sciodt=0,5&hl=en&num=20",471,2018-06-08,,,,,,,,,1,1,0,4,1
1,GW Kassie,The Nexus between livelihood diversification and farmland management strategies in rural Ethiopia,2017,Cogent Economics & Finance,cogentoa.com,https://www.cogentoa.com/article/10.1080/23322039.2016.1275087?utm_source=TrendMD&utm_medium=cpc&utm_campaign=Cogent_Economics_%2526_Finance_TrendMD_0,"https://scholar.google.com/scholar?cites=6896732114761034521&as_sdt=2005&sciodt=0,5&hl=en&num=20",472,2018-06-08,HTML,,,,,,,,1,1,1,1,1
1,A Kukkala,Spatial conservation planning for biodiversity and ecosystem services-from concepts and methods to policy agendas in the European Union,2017,,helda.helsinki.fi,https://helda.helsinki.fi/handle/10138/178874,"https://scholar.google.com/scholar?cites=10589126379863997903&as_sdt=2005&sciodt=0,5&hl=en&num=20",473,2018-06-08,,,,,,,,,1,1,1,1,1
0,"VL Wilkins-Kindemba, GS Oxford, J Hughes",Tansy Beetle Conservation Action,2016,,buglife.org.uk,https://www.buglife.org.uk/sites/default/files/Tansy%20Beetle%20Conservation%20Action%20Plan.pdf,,474,2018-06-08,PDF,,,,,,,,0,0,0,3,2
0,"M Thornton, I Todd, S Roos",Breeding success and productivity of urban and rural Eurasian sparrowhawks Accipiter nisus in Scotland,2017,Ecoscience,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/11956860.2017.1374322,,475,2018-06-08,,,,,,,,,0,0,0,3,1
0,SEAFI AUTHORITY,"A Pilot Study to Define the Footprint and Activities of Scottish Inshore Fisheries by Identifying Target Fisheries, Habitats and Associated Fish Stocks Fox, CJ …",,pure.uhi.ac.uk,,https://pure.uhi.ac.uk/portal/files/1962540/Publications2015_3.pdf,,476,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,M Peach,Evaluating the Role of Protected Areas in Mitigating Avian Responses to Climate and Land Use Change,2017,,search.proquest.com,http://search.proquest.com/openview/f99e66e0cc283045b140e4bee92657a8/1?pq-origsite=gscholar&cbl=18750&diss=y,,477,2018-06-08,HTML,,,,,,,,0,0,0,1,1
1,"E Stange, G Zulian, G Rusch, D Barton…",Ecosystem services mapping for municipal policy: ESTIMAP and zoning for urban beekeeping,2017,One …,oneecosystem.pensoft.net,https://oneecosystem.pensoft.net/article_preview.php?id=14014,"https://scholar.google.com/scholar?cites=10768707777538380091&as_sdt=2005&sciodt=0,5&hl=en&num=20",478,2018-06-08,HTML,,,,,,,,1,1,0,5,1
0,C Meyer,Institutional aspects of governmental payments for ecosystem services,2015,,edoc.hu-berlin.de,https://edoc.hu-berlin.de/handle/18452/17982,,479,2018-06-08,,,,,,,,,0,0,0,1,3
0,C Meyer,Institutional aspects of governmental payments for ecosystem services: Insights from EU and US environmental and agri-environmental policies,2015,,d-nb.info,https://d-nb.info/1078309493/34,,480,2018-06-08,PDF,,,,,,,,0,0,0,1,3
1,"KP Vealey, JM Gerding",Rhetorical Work in Crowd-Based Entrepreneurship: Lessons Learned From Teaching Crowdfunding as an Emerging Site of Professional and Technical …,2016,IEEE Transactions on Professional …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7731214/,"https://scholar.google.com/scholar?cites=16189546216775859058&as_sdt=2005&sciodt=0,5&hl=en&num=20",481,2018-06-08,,,,,,,,,1,0.5,1,2,2
2,"LS Reis, JTF Guimarães, PWM Souza-Filho…",Environmental and vegetation changes in southeastern Amazonia during the late Pleistocene and Holocene,2017,Quaternary …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1040618216312678,"https://scholar.google.com/scholar?cites=3447114495564615154&as_sdt=2005&sciodt=0,5&hl=en&num=20",482,2018-06-08,HTML,,,,,,,,2,2,1,4,1
0,A Skriver Hansen,Monitoring and managing outdoor recreation in coastal and marine areas–what do we know and what do we need to know?,2015,,gupea.ub.gu.se,https://gupea.ub.gu.se/bitstream/2077/38299/1/gupea_2077_38299_1.pdf,,483,2018-06-08,PDF,,,,,,,,0,0,0,1,3
0,L Sun,"Fine-Scale Movements and Behaviors of Whale Sharks, Rhincodon typus, in a Seasonal Aggregation near Al Lith, Saudi Arabia",2016,,repository.kaust.edu.sa,http://repository.kaust.edu.sa/kaust/handle/10754/621952,,484,2018-06-08,,,,,,,,,0,0,0,1,2
0,I Park,"Impacts of Spatial, Environmental, and Compositional Differences on Community-level Flowering Phenology",2014,,search.proquest.com,http://search.proquest.com/openview/b9e7224737ed2b15efab500515603e7d/1?pq-origsite=gscholar&cbl=18750&diss=y,,485,2018-06-08,,,,,,,,,0,0,0,1,4
0,BAD NEUENAHR-AHRWEILER,REPORT OF THE THIRTY-THIRD ANNUAL MEETING OF THE COUNCIL BAD NEUENAHR-AHRWEILER,2016,,nasco.int,http://www.nasco.int/pdf/reports_annual/2016%20Council%20Report.pdf,,486,2018-06-08,PDF,,,,,,,,0,0,0,1,2
1,M Boucher,Bioacoustics and Behavior of American Crocodiles in Belize,2017,,search.proquest.com,http://search.proquest.com/openview/d8bb2f7e1bf8534b84dbd43837238917/1?pq-origsite=gscholar&cbl=18750&diss=y,"https://scholar.google.com/scholar?cites=6244318746303151234&as_sdt=2005&sciodt=0,5&hl=en&num=20",487,2018-06-08,,,,,,,,,1,1,1,1,1
1,"JA Gore, J Banning, AF Casper…",River resource management and the effects of changing landscapes and climate,2016,… and management for …,books.google.com,https://books.google.com/books?hl=en&lr=&id=t-WfCwAAQBAJ&oi=fnd&pg=PA295&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+ireland+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=Qrpfscfue4&sig=QAyDS6eyMixa7kKJVrgAN1GsGh4,"https://scholar.google.com/scholar?cites=13490271076875695650&as_sdt=2005&sciodt=0,5&hl=en&num=20",488,2018-06-08,,,,,,,,,1,0.5,0,4,2
2,LM Cook,Reflections on molluscan shell polymorphisms,2017,Biological Journal of the Linnean Society,academic.oup.com,https://academic.oup.com/biolinnean/article-abstract/121/4/717/3823396,"https://scholar.google.com/scholar?cites=11993605494057221714&as_sdt=2005&sciodt=0,5&hl=en&num=20",489,2018-06-08,,,,,,,,,2,2,2,1,1
0,R Bynoe,The submerged archaeology of the North Sea: Enhancing the Lower Palaeolithic record of northwest Europe,2018,Quaternary Science Reviews,Elsevier,https://www.sciencedirect.com/science/article/pii/S0277379117307916,,490,2018-06-08,HTML,,,,,,,,0,0,0,1,1
0,"Y Nagar, TW Malone, PD Boer, ACB Garcia",Essays on collective intelligence,2016,,dspace.mit.edu,https://dspace.mit.edu/handle/1721.1/105080,,491,2018-06-08,,,,,,,,,0,0,0,4,2
0,A Reitz,1st AtlantOS progress report plus summary of external board meetings,2016,,oceanrep.geomar.de,https://oceanrep.geomar.de/39223/,,492,2018-06-08,,,,,,,,,0,0,0,1,2
0,M Gambill,2016_02_09_Doktorarbeit,,d-nb.info,,https://d-nb.info/1084213125/34,,493,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,M Gambill,Ecophysiology and Life Cycle Dynamics of North Sea Gelatinous Zooplankton,2016,,ediss.sub.uni-hamburg.de,http://ediss.sub.uni-hamburg.de/volltexte/2016/7732/,,494,2018-06-08,,,,,,,,,0,0,0,1,2
0,K Moore,"Evidence-informed conservation policies: Mitigating vessel noise within gray whale (Eschrichtius robustus) foraging habitat in British Columbia, Canada [graduate …",2016,,dalspace.library.dal.ca,http://dalspace.library.dal.ca/handle/10222/72693,,495,2018-06-08,,,,,,,,,0,0,0,1,2
9,"D Hawthorne, CJC Mustaphi, JC Aleman…",Global Modern Charcoal Dataset (GMCD): A tool for exploring proxy-fire linkages and spatial patterns of biomass burning,2017,Quaternary …,Elsevier,https://www.sciencedirect.com/science/article/pii/S104061821630831X,"https://scholar.google.com/scholar?cites=1593789018920071432&as_sdt=2005&sciodt=0,5&hl=en&num=20",496,2018-06-08,HTML,,,,,,,,9,9,2,4,1
0,"ME Saunders, E Roger, WL Geary, F Meredith…",Citizen science in schools: Engaging students in research on urban habitat for pollinators,,Austral Ecology,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/aec.12608,,497,2018-06-08,,,,,,,,,0,0,0,5,
0,"BE Narayanaswamy, M Foley",3.9 Impacts and effects of ocean warming on deepsea communities,2016,Explaining ocean warming: Causes …,academia.edu,http://www.academia.edu/download/49549469/IUCN_Explaining_OA_16.pdf#page=201,,498,2018-06-08,PDF,,,,,,,,0,0,0,2,2
0,I Ro,STR fras pda,,pdfs.semanticscholar.org,,https://pdfs.semanticscholar.org/4225/83fc9347044c763f2f46bf1d93d0a716a021.pdf,,499,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,RH Somers-Yeates,Impacts of artificial nighttime light on moths and their food plants,2017,,ore.exeter.ac.uk,https://ore.exeter.ac.uk/repository/handle/10871/32119,,500,2018-06-08,,,,,,,,,0,0,0,1,1
0,CP Lavin,"Photo-identification of humpback whales (Megaptera novaeangliae) between Iceland, Norway and Guadeloupe",2017,,skemman.is,https://skemman.is/handle/1946/29143,,501,2018-06-08,,,,,,,,,0,0,0,1,1
93,"AC Vegter, M Barletta, C Beck…",Global research priorities to mitigate plastic pollution impacts on marine wildlife,2014,… Species Research,espace.library.uq.edu.au,https://espace.library.uq.edu.au/view/UQ:376116,"https://scholar.google.com/scholar?cites=12086262866487797681&as_sdt=2005&sciodt=0,5&hl=en&num=20",502,2018-06-08,,,,,,,,,93,23.25,23,4,4
