Google Scholar search results done through Publish or Perish,,,,,,,,,,,,,,,,,,,,,,
"Publish or Perish search terms: all of the words: “citizen science” species “United Kingdom”; none of the words: disease book ""new report"" ""new species"" ""new record""; years: 2014 to 2018",,,,,,,,,,,,,,,,,,,,,,
8 June 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
2,"L Huang, M Coradini, J Rand, J Morton, K Albrecht…",Search Methods Used to Locate Missing Cats and Locations Where Missing Cats Are Found,2018,Animals,mdpi.com,http://www.mdpi.com/2076-2615/8/1/5/html,"https://scholar.google.com/scholar?cites=14778250604011116650&as_sdt=2005&sciodt=0,5&hl=en&num=20",839,2018-06-08,HTML,,,,,,,,2,2,0,6,1
0,"B Elberling, A Michelsen, A Priemé, P Ambus…",Research Plan,2016,,cenperm.ku.dk,http://cenperm.ku.dk/permafrost-research/pdf/researchplan_cenperm2.pdf,,840,2018-06-08,PDF,,,,,,,,0,0,0,5,2
0,"F Bou Zeineddine, F Pratto",The Need for Power and the Power of Need: An Ecological Approach for Political Psychology,2017,Political Psychology,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/pops.12389/full,,841,2018-06-08,,,,,,,,,0,0,0,2,1
1,TJ Gooliaff,Spatiotemporal patterns and reliability of bobcat and Canada lynx occurrence records in British Columbia,2018,,open.library.ubc.ca,https://open.library.ubc.ca/collections/ubctheses/24/items/1.0362863,"https://scholar.google.com/scholar?cites=3862033515907699871&as_sdt=2005&sciodt=0,5&hl=en&num=20",842,2018-06-08,HTML,,,,,,,,1,1,1,1,1
1,"DM Sicotte, KA Joyce",Not a 'Petro Metro': challenging fossil fuel expansion,2017,Environmental Sociology,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/23251042.2017.1344919,"https://scholar.google.com/scholar?cites=16116107198742680479&as_sdt=2005&sciodt=0,5&hl=en&num=20",843,2018-06-08,,,,,,,,,1,1,1,2,1
0,C Over,"MAJOR RESEARCH EQUIPMENT $200,310,000 AND FACILITIES CONSTRUCTION-$450,000/-0.2%",,pdfs.semanticscholar.org,,https://pdfs.semanticscholar.org/c91c/ef011484e2c89412ccd814318eb81fe2dd79.pdf,,844,2018-06-08,PDF,,,,,,,,0,0,0,1,
3,"AD Fox, JO Leafloor",A global audit of the status and trends of Arctic and Northern Hemisphere goose populations,2018,,oaarchive.arctic-council.org,https://oaarchive.arctic-council.org/handle/11374/2162,"https://scholar.google.com/scholar?cites=9476199499519901624&as_sdt=2005&sciodt=0,5&hl=en&num=20",845,2018-06-08,,,,,,,,,3,3,2,2,1
0,CJ Ferster,Public participation to estimate forest fuels loading: the development and testing of an application for remote sensing,2014,,open.library.ubc.ca,https://open.library.ubc.ca/collections/ubctheses/24/items/1.0165928,,846,2018-06-08,HTML,,,,,,,,0,0,0,1,4
11,"G Pasternak, D Zviely, CA Ribic, A Ariel…","Sources, composition and spatial distribution of marine debris along the Mediterranean coast of Israel",2017,Marine pollution …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0025326X16309195,"https://scholar.google.com/scholar?cites=17676474504940674464&as_sdt=2005&sciodt=0,5&hl=en&num=20",847,2018-06-08,HTML,,,,,,,,11,11,2,5,1
25,"R Civade, T Dejean, A Valentini, N Roset…",Spatial representativeness of environmental DNA metabarcoding signal for fish biodiversity assessment in a natural freshwater system,2016,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0157366,"https://scholar.google.com/scholar?cites=2725688640423586651&as_sdt=2005&sciodt=0,5&hl=en&num=20",848,2018-06-08,HTML,,,,,,,,25,12.5,5,5,2
0,"SA Pardo, AB Cooper, JD Reynolds…",Quantifying the known unknowns: estimating maximum intrinsic rate of population increase in the face of uncertainty,2018,ICES Journal of …,academic.oup.com,https://academic.oup.com/icesjms/article-abstract/75/3/953/4791419,,849,2018-06-08,,,,,,,,,0,0,0,4,1
3,"CC Bellamy, APN van der Jagt, S Barbour…","A spatial framework for targeting urban planning for pollinators and people with local stakeholders: A route to healthy, blossoming communities?",2017,Environmental …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0013935117311982,"https://scholar.google.com/scholar?cites=3982992505800870280&as_sdt=2005&sciodt=0,5&hl=en&num=20",850,2018-06-08,HTML,,,,,,,,3,3,1,4,1
0,L Bartock,Walking the talk? Examining the practical application of models of science communication in long-term ecological research sites,2015,,search.proquest.com,http://search.proquest.com/openview/e5fefecdbd578db98c686251f8a089ad/1?pq-origsite=gscholar&cbl=18750&diss=y,,851,2018-06-08,BOOK,,,,,,,,0,0,0,1,3
0,"D Ferreira, F Fazenda, K Baras",Online Geodatabases as a Source of Data for a Smart City World Model Building,,researchgate.net,,https://www.researchgate.net/profile/Karolina_Baras/publication/301549099_Online_Geodatabases_as_a_Source_of_Data_for_a_Smart_City_World_Model_Building/links/57c996d008ae3ac722af863e/Online-Geodatabases-as-a-Source-of-Data-for-a-Smart-City-World-Model-Building.pdf,,852,2018-06-08,PDF,,,,,,,,0,0,0,3,
4,"A Fritzsche, KM Möslein",Accelerating Scientific Research with Open Laboratories,2015,British Academy of Management …,academia.edu,http://www.academia.edu/download/41326251/Bam2015OpenLaboratories.pdf,"https://scholar.google.com/scholar?cites=8942261311991739940&as_sdt=2005&sciodt=0,5&hl=en&num=20",853,2018-06-08,PDF,,,,,,,,4,1.33,2,2,3
2,R Morrison,"Energy system modeling: Public transparency, scientific reproducibility, and open development",2018,Energy strategy reviews,Elsevier,https://www.sciencedirect.com/science/article/pii/S2211467X17300949,"https://scholar.google.com/scholar?cites=3169019364633086710&as_sdt=2005&sciodt=0,5&hl=en&num=20",854,2018-06-08,HTML,,,,,,,,2,2,2,1,1
1,"N Geri, R Gafni, P Bengov",Crowdsourcing as a business model: Extrinsic motivations for knowledge sharing in user-generated content websites,2017,Journal of Global Operations and …,emeraldinsight.com,http://www.emeraldinsight.com/doi/abs/10.1108/JGOSS-05-2016-0018,"https://scholar.google.com/scholar?cites=9303093043500058932&as_sdt=2005&sciodt=0,5&hl=en&num=20",855,2018-06-08,,,,,,,,,1,1,0,3,1
1,"LJ Wallis, F Range, E Kubinyi, D Chapagain…",Utilising dog-computer interactions to provide mental stimulation in dogs especially during ageing,2017,Proceedings of the …,dl.acm.org,https://dl.acm.org/citation.cfm?id=3152146,"https://scholar.google.com/scholar?cites=2766533267590861720&as_sdt=2005&sciodt=0,5&hl=en&num=20",856,2018-06-08,,,,,,,,,1,1,0,5,1
0,G Kragh,"A holistic approach to environmental volunteering: connections between motivation, well-being and conservation achievement.",2017,,eprints.bournemouth.ac.uk,http://eprints.bournemouth.ac.uk/29397/,,857,2018-06-08,,,,,,,,,0,0,0,1,1
1,"R Solymosi, K Bowers",The role of innovative data collection methods in advancing criminological understanding,2018,The Oxford Handbook of Environmental …,books.google.com,https://books.google.com/books?hl=en&lr=&id=93BGDwAAQBAJ&oi=fnd&pg=PA210&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+%E2%80%9Cunited+kingdom%E2%80%9D+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=ihJQDxRkZs&sig=ywQfONa4zZaMWtOwaAmIrRGCDng,"https://scholar.google.com/scholar?cites=5358350697022066060&as_sdt=2005&sciodt=0,5&hl=en&num=20",858,2018-06-08,,,,,,,,,1,1,1,2,1
3,S Shuttleworth,"Editorial annex: key findings and recommendations from the HERCULES research project, and the need for a landscape approach to enviromental governance",2017,Landscape Research,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/01426397.2017.1385751,"https://scholar.google.com/scholar?cites=430983487338101565&as_sdt=2005&sciodt=0,5&hl=en&num=20",859,2018-06-08,,,,,,,,,3,3,3,1,1
0,"H Vallès, HA Oxenford",Simple family-level parrotfish indicators are robust to survey method,2018,Ecological Indicators,Elsevier,https://www.sciencedirect.com/science/article/pii/S1470160X17306374,,860,2018-06-08,HTML,,,,,,,,0,0,0,2,1
4,"J Bebbington, S Russell, I Thomson",Accounting and sustainable development: Reflections and propositions,2017,Critical Perspectives on Accounting,Elsevier,https://www.sciencedirect.com/science/article/pii/S104523541730062X,"https://scholar.google.com/scholar?cites=16721896581604980703&as_sdt=2005&sciodt=0,5&hl=en&num=20",861,2018-06-08,HTML,,,,,,,,4,4,1,3,1
0,"B Pandeya, W Buytaert, Z Zulkafli, T Karpouzoglou…",Ecosystem Services,,pdfs.semanticscholar.org,,https://pdfs.semanticscholar.org/f59e/2196386b339bce7057b1992187536a9cd21b.pdf,,862,2018-06-08,PDF,,,,,,,,0,0,0,5,
0,"AJ Roberts, PK Devers, S Knoche, PI Padding…",Site preferences and participation of waterbird recreationists: Using choice modelling to inform habitat management,2017,Journal of Outdoor …,Elsevier,https://www.sciencedirect.com/science/article/pii/S2213078017300567,,863,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,"R Bossu, F Roussel, L Fallou, M Landès…",LastQuake: from rapid information to global seismic risk reduction,2018,International journal of …,Elsevier,https://www.sciencedirect.com/science/article/pii/S2212420918302097,,864,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,A Labaeye,Collaboratively mapping alternative economies. Co-producing transformative knowledge,2017,"Netcom. Réseaux, communication et …",journals.openedition.org,https://journals.openedition.org/netcom/2647,,865,2018-06-08,HTML,,,,,,,,0,0,0,1,1
0,"Y Liu, S Picard, C Williamson",Scalability Issues for Remote Sensing Infrastructure: A Case Study,2017,Sensors,mdpi.com,http://www.mdpi.com/1424-8220/17/5/994htm,,866,2018-06-08,HTML,,,,,,,,0,0,0,3,1
4,"MA Dorning, DB Van Berkel, DJ Semmens",Integrating Spatially Explicit Representations of Landscape Perceptions into Land Change Research,2017,Current Landscape Ecology …,Springer,https://link.springer.com/article/10.1007/s40823-017-0025-1,"https://scholar.google.com/scholar?cites=6677592268443414971&as_sdt=2005&sciodt=0,5&hl=en&num=20",867,2018-06-08,HTML,,,,,,,,4,4,1,3,1
54,KB Janda,Building communities and social potential: Between and beyond organizations and individuals in commercial properties,2014,Energy Policy,Elsevier,https://www.sciencedirect.com/science/article/pii/S0301421513008628,"https://scholar.google.com/scholar?cites=7288050416331193241&as_sdt=2005&sciodt=0,5&hl=en&num=20",868,2018-06-08,HTML,,,,,,,,54,13.5,54,1,4
0,"A Beck, G Long, DS Boyd, JF Rosser…",Automated classification metrics for energy modelling of residential buildings in the UK with open algorithms,2018,… and Planning B …,journals.sagepub.com,http://journals.sagepub.com/doi/abs/10.1177/2399808318762436,,869,2018-06-08,,,,,,,,,0,0,0,5,1
30,"C Mitchell, D Cordell, D Fam",Beginning at the end: The outcome spaces framework to guide purposive transdisciplinary research,2015,Futures,Elsevier,https://www.sciencedirect.com/science/article/pii/S0016328714001682,"https://scholar.google.com/scholar?cites=333816618425300121&as_sdt=2005&sciodt=0,5&hl=en&num=20",870,2018-06-08,HTML,,,,,,,,30,10,10,3,3
4,"M Weinstock, D Kienhues, FC Feucht…",Informed reflexivity: Enacting epistemic virtue,2017,Educational …,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/00461520.2017.1349662,"https://scholar.google.com/scholar?cites=13189501790990155565&as_sdt=2005&sciodt=0,5&hl=en&num=20",871,2018-06-08,,,,,,,,,4,4,1,4,1
5,A Green,History as expertise and the influence of political culture on advice for policy since Fulton,2015,Contemporary British History,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/13619462.2014.953485,"https://scholar.google.com/scholar?cites=6327121912190595680&as_sdt=2005&sciodt=0,5&hl=en&num=20",872,2018-06-08,,,,,,,,,5,1.67,5,1,3
8,"TF Siew, T Aenis, JH Spangenberg, A Nauditt…",Transdisciplinary research in support of land and water management in China and Southeast Asia: evaluation of four research projects,2016,Sustainability …,Springer,https://link.springer.com/article/10.1007/s11625-016-0378-0,"https://scholar.google.com/scholar?cites=19480849051289011&as_sdt=2005&sciodt=0,5&hl=en&num=20",873,2018-06-08,HTML,,,,,,,,8,4,2,5,2
0,"S Pieters, J Stuyck","T. Adriaens, K. Baert, P. Breyne, J. Casaer, S. Devisscher, T. Onkelinx",2015,Biol Invasions,data.inbo.be,https://data.inbo.be/pureportal/files/9680025/Adriaens_etal_2015_BiolInvasions.pdf,,874,2018-06-08,PDF,,,,,,,,0,0,0,2,3
0,A Eveleigh,Participatory Archives1,2017,Currents of Archival Thinking,books.google.com,https://books.google.com/books?hl=en&lr=&id=5A_UDQAAQBAJ&oi=fnd&pg=PA299&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+%E2%80%9Cunited+kingdom%E2%80%9D+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=a5hkbeECKe&sig=DUi_9SZzxEDXDZs9cR1eWJxgdrM,,875,2018-06-08,,,,,,,,,0,0,0,1,1
3,"AA Landi, JC Vokoun, P Howell…",Predicting use of habitat patches by spawning horseshoe crabs (Limulus polyphemus) along a complex coastline with field surveys and geospatial analyses,2015,… : Marine and Freshwater …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/aqc.2440/full,"https://scholar.google.com/scholar?cites=17148403508302325773&as_sdt=2005&sciodt=0,5&hl=en&num=20",876,2018-06-08,,,,,,,,,3,1,1,4,3
0,"SV Stehman, CC Fonte, GM Foody, L See",Using volunteered geographic information (VGI) in design-based statistical inference for area estimation and accuracy assessment of land cover,2018,Remote Sensing of …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0034425718301627,,877,2018-06-08,HTML,,,,,,,,0,0,0,4,1
1,"M Kneafsey, L Owen, E Bos, K Broughton…",Capacity building for food justice in England: the contribution of charity-led community food initiatives,2017,Local …,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/13549839.2016.1245717,"https://scholar.google.com/scholar?cites=15291374747769494924&as_sdt=2005&sciodt=0,5&hl=en&num=20",878,2018-06-08,,,,,,,,,1,1,0,5,1
0,C Beumer,Show me your garden and I will tell you how sustainable you are: Dutch citizens' perspectives on conserving biodiversity and promoting a sustainable urban …,2017,Urban Forestry & Urban Greening,Elsevier,https://www.sciencedirect.com/science/article/pii/S1618866716304113,,879,2018-06-08,HTML,,,,,,,,0,0,0,1,1
6,"P Lang, S Meis, L Prochazkova, L Carvalho…",Phytoplankton community responses in a shallow lake following lanthanum-bentonite application,2016,Water research,Elsevier,https://www.sciencedirect.com/science/article/pii/S0043135416301452,"https://scholar.google.com/scholar?cites=12855834928410171861&as_sdt=2005&sciodt=0,5&hl=en&num=20",880,2018-06-08,HTML,,,,,,,,6,3,1,5,2
0,H Gür,"İklim değişikliği nedir, biyolojik sistemleri nasıl etkiler?",,researchgate.net,,https://www.researchgate.net/profile/Hakan_Guer/publication/308719696_Iklim_degisikligi_ve_bir_step_hayvani_olan_Anadolu_yer_sincabi_-_1_Iklim_degisikligi_nedir_biyolojik_sistemleri_nasil_etkiler/links/57ecb47b08ae93b7fa959c28.pdf,,881,2018-06-08,PDF,,,,,,,,0,0,0,1,
1,"R Solymosi, KJ Bowers…",Crowdsourcing Subjective Perceptions of Neighbourhood Disorder: Interpreting Bias in Open Data,2017,The British Journal of …,academic.oup.com,https://academic.oup.com/bjc/article/doi/10.1093/bjc/azx048/4107534/Crowdsourcing-Subjective-Perceptions-of,"https://scholar.google.com/scholar?cites=778919150022916924&as_sdt=2005&sciodt=0,5&hl=en&num=20",882,2018-06-08,HTML,,,,,,,,1,1,0,3,1
29,"J Chilvers, I Lorenzoni, G Terry, P Buckley…","Public engagement with marine climate change issues:(Re) framings, understandings and responses",2014,Global Environmental …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0959378014001617,"https://scholar.google.com/scholar?cites=9284094445408282397&as_sdt=2005&sciodt=0,5&hl=en&num=20",883,2018-06-08,HTML,,,,,,,,29,7.25,6,5,4
0,LF Alvarez León,Information Policy and the Spatial Constitution of Digital Geographic Information Markets,2017,Economic Geography,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/00130095.2017.1388161,,884,2018-06-08,,,,,,,,,0,0,0,1,1
0,"P Savaget, L Acero","Plurality in understandings of innovation, sociotechnical progress and sustainable development: An analysis of OECD expert narratives",2017,Public Understanding of Science,journals.sagepub.com,http://journals.sagepub.com/doi/abs/10.1177/0963662517695056,,885,2018-06-08,,,,,,,,,0,0,0,2,1
16,"CW Phang, A Kankanhalli, L Huang",Drivers of quantity and quality of participation in online policy deliberation forums,2014,Journal of Management …,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/07421222.2014.995549,"https://scholar.google.com/scholar?cites=6252190300817866851&as_sdt=2005&sciodt=0,5&hl=en&num=20",886,2018-06-08,,,,,,,,,16,4,5,3,4
8,"P Yiou, A Jézéquel, P Naveau, FEL Otto…",A statistical framework for conditional extreme event attribution,2017,Advances in …,search.proquest.com,http://search.proquest.com/openview/454dbb348d1e5ff0491995145c78ec63/1?pq-origsite=gscholar&cbl=2037689,"https://scholar.google.com/scholar?cites=9833683946663394926&as_sdt=2005&sciodt=0,5&hl=en&num=20",887,2018-06-08,,,,,,,,,8,8,2,5,1
7,"JA Azevedo, L Chapman, CL Muller",Urban heat and residential electricity consumption: A preliminary study,2016,Applied Geography,Elsevier,https://www.sciencedirect.com/science/article/pii/S0143622816300297,"https://scholar.google.com/scholar?cites=1535012108274793891&as_sdt=2005&sciodt=0,5&hl=en&num=20",888,2018-06-08,HTML,,,,,,,,7,3.5,2,3,2
3,"N Robinson-Garcia, TN van Leeuwen, I Rafols",Using almetrics for contextualised mapping of societal impact: from hits to networks,2017,,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2932944,"https://scholar.google.com/scholar?cites=15378995673111278838&as_sdt=2005&sciodt=0,5&hl=en&num=20",889,2018-06-08,,,,,,,,,3,3,1,3,1
14,"A Marx, J Wouters",Redesigning enforcement in private labour regulation: Will it work?,2016,International Labour Review,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/j.1564-913X.2015.00040.x/full,"https://scholar.google.com/scholar?cites=6973883981442760280&as_sdt=2005&sciodt=0,5&hl=en&num=20",890,2018-06-08,,,,,,,,,14,7,7,2,2
0,EFSA Panel on Plant Health (PLH),Scientific Opinion on the pest categorisation of Helicoverpa armigera (Hübner),2014,EFSA Journal,Wiley Online Library,https://efsa.onlinelibrary.wiley.com/doi/abs/10.2903/j.efsa.2014.3833,,891,2018-06-08,,,,,,,,,0,0,0,1,4
0,"ML Tan, R Prasanna, K Stock, E Hudson-Doyle…",Mobile applications in crisis informatics literature: A systematic review,2017,International Journal of …,Elsevier,https://www.sciencedirect.com/science/article/pii/S2212420916307130,,892,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,"A Thomaes, P Verschelde, D Mader…",Can we successfully monitor a population density decline of elusive invertebrates? A statistical power analysis on Lucanus cervus,2017,Nature …,natureconservation.pensoft.net,https://natureconservation.pensoft.net/article_preview.php?id=11761,,893,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,"S Lucrezi, M Milanese, R Danovaro…","'Generation Nemo': motivations, satisfaction and career goals of marine biology students",2017,Journal of Biological …,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/00219266.2017.1385509,,894,2018-06-08,,,,,,,,,0,0,0,4,1
0,K Glynn,Assessing and Valuing Damage to the Marine Environment in Accordance with the Polluter Pays Principle for the Practical Purpose of Compensation after Ship …,2016,,dalspace.library.dal.ca,http://dalspace.library.dal.ca/handle/10222/72900,,895,2018-06-08,,,,,,,,,0,0,0,1,2
0,"NE Wayand, CB Marsh, JM Shea…",Globally scalable alpine snow metrics,2018,Remote Sensing of …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0034425718302335,,896,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,"Z Kern, V Nagavciuc, A Perșoiu, I Popa",Stable isotope signatures in tree rings of Swiss stone pine (Pinus cembra L.) in Romania–annually resolved summer proxy archive for the past 600 years,,SINA‐Stable Isotope Network …,2017.sina.or.at,http://2017.sina.or.at/sites/2017.sina.or.at/files/SINA_2017-Programme-Abstract-Book.pdf#page=16,,897,2018-06-08,PDF,,,,,,,,0,0,0,4,
0,S Bennett,A Future for Late-Modern Social Formations in Detroit?,2016,"Innovative Thinking in Risk, Crisis, and Disaster …",taylorfrancis.com,https://www.taylorfrancis.com/books/e/9781317116295/chapters/10.4324%2F9781315588681-12,,898,2018-06-08,,,,,,,,,0,0,0,1,2
0,"JR Wright, LL Powell, CM Tonra",Automated telemetry reveals staging behavior in a declining migratory passerine,2018,The Auk,BioOne,http://www.bioone.org/doi/abs/10.1642/AUK-17-219.1,,899,2018-06-08,,,,,,,,,0,0,0,3,1
0,"C Hooper, N Hedge, D Hutchison",D2. 3: Whitepaper on recommendations for funding agencies,2014,,,,,900,2018-06-08,CITATION,,,,,,,,0,0,0,3,4
0,TE Soley,"Can Big Whales Inspire Big Behaviors? A Study of Environmental Communication, and Nature Immersion",2017,,search.proquest.com,http://search.proquest.com/openview/b59d0b38eee35da7ec55d7ad867b21c5/1?pq-origsite=gscholar&cbl=18750&diss=y,,901,2018-06-08,,,,,,,,,0,0,0,1,1
0,"SF Kao, YF Chen",Current problems and the civil society's advocacy,2017,Energy Transition in East Asia: A Social …,books.google.com,https://books.google.com/books?hl=en&lr=&id=XCBBDwAAQBAJ&oi=fnd&pg=PT157&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+%E2%80%9Cunited+kingdom%E2%80%9D+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=uYu0YXkH_y&sig=uO-uA7La2xovz1i7rR4y9y-o6UY,,902,2018-06-08,,,,,,,,,0,0,0,2,1
0,"K Goodwin, J Rand, J Morton, V Uthappa, R Walduck",Email Reminders Increase the Frequency That Pet Owners Update Their Microchip Information,2018,Animals,mdpi.com,https://www.mdpi.com/2076-2615/8/2/20,,903,2018-06-08,,,,,,,,,0,0,0,5,1
3,HP McKenna,Urbanizing the ambient: why people matter so much in smart cities,2017,Enriching Urban Spaces with Ambient Computing …,igi-global.com,https://www.igi-global.com/chapter/urbanizing-the-ambient/168254,"https://scholar.google.com/scholar?cites=12241500017680854292&as_sdt=2005&sciodt=0,5&hl=en&num=20",904,2018-06-08,,,,,,,,,3,3,3,1,1
0,"H Rudman, C Bailey-Ross, J Kendal, Z Mursic, A Lloyd…",Deposited in DRO,2017,,dro.dur.ac.uk,http://dro.dur.ac.uk/id/document/26465,,905,2018-06-08,PDF,,,,,,,,0,0,0,6,1
2,CW Callaghan,Critical theory and contemporary paradigm differentiation,2016,Acta Commercii,scielo.org.za,http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1684-19992016000200004,"https://scholar.google.com/scholar?cites=6344917618479153928&as_sdt=2005&sciodt=0,5&hl=en&num=20",906,2018-06-08,HTML,,,,,,,,2,1,2,1,2
2,"A Clarke, J Craft",The vestiges and vanguards of policy design in a digital context,2017,Canadian Public Administration,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/capa.12228/full,"https://scholar.google.com/scholar?cites=134696968098772235&as_sdt=2005&sciodt=0,5&hl=en&num=20",907,2018-06-08,,,,,,,,,2,2,1,2,1
0,"M Cuquet, A Fensel",The societal impact of big data: A research roadmap for Europe,2018,Technology in Society,Elsevier,https://www.sciencedirect.com/science/article/pii/S0160791X17300131,,908,2018-06-08,HTML,,,,,,,,0,0,0,2,1
0,"IG Jónsdóttir, GG Thórarinsdóttir…",Influence of decreased biomass on the ogive of sex change of northern shrimp (Pandalus borealis),2017,ICES Journal of …,academic.oup.com,https://academic.oup.com/icesjms/article-abstract/75/3/1054/4633711,,909,2018-06-08,,,,,,,,,0,0,0,3,1
0,"QJ Groom, SJ Whild",Characterisation of false-positive observations in botanical surveys,2017,PeerJ,peerj.com,https://peerj.com/articles/3324,,910,2018-06-08,HTML,,,,,,,,0,0,0,2,1
15,"M Balestrini, Y Rogers, C Hassan, J Creus…",A city in common: a framework to orchestrate large-scale citizen engagement around urban issues,2017,Proceedings of the …,dl.acm.org,https://dl.acm.org/citation.cfm?id=3025915,"https://scholar.google.com/scholar?cites=1606045682349083427&as_sdt=2005&sciodt=0,5&hl=en&num=20",911,2018-06-08,,,,,,,,,15,15,3,5,1
2,"JSP Froidevaux, KL Boughey, KE Barlow…",Factors driving population recovery of the greater horseshoe bat (Rhinolophus ferrumequinum) in the UK: implications for conservation,2017,Biodiversity and …,Springer,https://link.springer.com/article/10.1007/s10531-017-1320-1,"https://scholar.google.com/scholar?cites=5138437484869326810&as_sdt=2005&sciodt=0,5&hl=en&num=20",912,2018-06-08,HTML,,,,,,,,2,2,1,4,1
11,"F Meier, D Fenner, T Grassmann, M Otto, D Scherer",Crowdsourcing air temperature from citizen weather stations for urban climate research,2017,Urban Climate,Elsevier,https://www.sciencedirect.com/science/article/pii/S2212095517300068,"https://scholar.google.com/scholar?cites=14449398348845200884&as_sdt=2005&sciodt=0,5&hl=en&num=20",913,2018-06-08,HTML,,,,,,,,11,11,2,5,1
4,"CM Bourque, AK Houseal, KM Welsh…",Free-choice family learning: a literature review for the National Park Service,2014,Journal of …,repository.uwyo.edu,http://repository.uwyo.edu/smtc_facpub/1/,"https://scholar.google.com/scholar?cites=580188240477234184&as_sdt=2005&sciodt=0,5&hl=en&num=20",914,2018-06-08,,,,,,,,,4,1,1,4,4
0,"FA La Sorte, D Fink, A Johnston",Seasonal associations with novel climates for North American migratory bird populations,2018,Ecology letters,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/ele.12951,,915,2018-06-08,,,,,,,,,0,0,0,3,1
0,"A Donovan, A Suppasri, M Kuri, T Torayashiki",International Journal of Disaster Risk Reduction,,researchgate.net,,https://www.researchgate.net/profile/Amy_Donovan3/publication/319870998_The_complex_consequences_of_volcanic_warnings_Trust_risk_perception_and_experiences_of_businesses_near_Mount_Zao_following_the_2015_unrest_period/links/5ab26530a6fdcc1bc0c0d607/The-complex-consequences-of-volcanic-warnings-Trust-risk-perception-and-experiences-of-businesses-near-Mount-Zao-following-the-2015-unrest-period.pdf,,916,2018-06-08,PDF,,,,,,,,0,0,0,4,
15,IH Gleibs,Turning virtual public spaces into laboratories: Thoughts on conducting online field studies using social network sites,2014,Analyses of Social Issues and Public Policy,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/asap.12036/full,"https://scholar.google.com/scholar?cites=1657135140601271610&as_sdt=2005&sciodt=0,5&hl=en&num=20",917,2018-06-08,,,,,,,,,15,3.75,15,1,4
0,SN Heritage,A climate change risk-based assessment for nationally and internationally important geoheritage sites in Scotland including all Earth science features in Sites of …,2018,,researchgate.net,https://www.researchgate.net/profile/Vanessa_Kirkbride/publication/324476896_Wignall_et_al_2018_-_SNH_Commissioned_Report_1014_-_A_climate_change_risk-based_assessment_for_nationally_and_internationally_important_geoheritage_site_in_Scotland_including_all_Earth_science_feature/data/5acf408b0f7e9b18965b1322/Wignal-et-al-2018-SNH-Commissioned-Report-1014-A-climate-change-risk-based-assessment-for-nationally-and-internationally-important-geoheritage-site-in-Scotland-including-all-Earth-science-features.pdf,,918,2018-06-08,PDF,,,,,,,,0,0,0,1,1
