Google Scholar search results through Publish or Perish,,,,,,,,,,,,,,,,,,,,,,
"Publish or Perish search terms: all of the words: “biological records” Ireland; none of the words: book ""new report"" ""new species"" ""new record""; years: 2014 to 2018",,,,,,,,,,,,,,,,,,,,,,
8 June 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
0,"THS Smithers, WJ Sutherland",Links between plant species' spatial and temporal responses,2014,,researchgate.net,https://www.researchgate.net/profile/Richard_Smithers/publication/259985979_Links_between_plant_species'_spatial_and_temporal_responses_to_a_warming_climate/links/56509b4808ae4988a7ab9066.pdf,,149,2018-06-08,PDF,,,,,,,,0,0,0,2,4
0,EO Colijn,"Pyropterus nigroruber, nieuw voor de Nederlandse fauna (Coleoptera: Lycidae)",2017,entomologische berichten,nev.nl,http://www.nev.nl/pages/publicaties/eb/nummers/2017/77-4/194-196.pdf,,150,2018-06-08,PDF,,,,,,,,0,0,0,1,1
8,"A Ruiz‐Navarro, PK Gillingham…",Shifts in the climate space of temperate cyprinid fishes due to climate change are coupled with altered body sizes and growth rates,2016,Global change …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/gcb.13230/full,"https://scholar.google.com/scholar?cites=16496806176480038819&as_sdt=2005&sciodt=0,5&hl=en&num=20",151,2018-06-08,HTML,,,,,,,,8,4,3,3,2
0,"SM Smart, PA Henrys, LR Norton, H Wallace…",Changes in the frequency of common plant species across linear features in Wales from 1990 to 2016: implications for potential delivery of ecosystem services,2017,New Journal of …,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/20423489.2017.1408190,,152,2018-06-08,,,,,,,,,0,0,0,5,1
0,B Beckmann,Using citizen science data to reveal the role of ecological processes in range changes of grasshoppers and crickets in Britain,2017,,etheses.whiterose.ac.uk,http://etheses.whiterose.ac.uk/id/eprint/18904,,153,2018-06-08,,,,,,,,,0,0,0,1,1
0,US LAWS,BIOLOGICAL OBJECTIVES AND THE,2014,Fishery Science and Management: Objectives and …,books.google.com,https://books.google.com/books?hl=en&lr=&id=6KbTBwAAQBAJ&oi=fnd&pg=PA295&dq=%E2%80%9Cbiological+records%E2%80%9D+ireland+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=_rzwDJQmM3&sig=yQG0d9Kkfo7_Lno6jZwnjCwN4fI,,154,2018-06-08,,,,,,,,,0,0,0,1,4
0,"RD Swetnam, LG Firbank, NE Ellis…",Modelling ecological change on Set-aside arable land using,2016,… Software Systems: IFIP …,books.google.com,https://books.google.com/books?hl=en&lr=&id=_J7WCwAAQBAJ&oi=fnd&pg=PA72&dq=%E2%80%9Cbiological+records%E2%80%9D+ireland+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=UHD3PE8OK_&sig=Yy84L5LQYK0mlEbbWW9__6TG2CE,,155,2018-06-08,,,,,,,,,0,0,0,4,2
8,"T Thibaut, L Bottin, D Aurelle, CF Boudouresque…",Connectivity of populations of the seaweed Cystoseira amentacea within the Bay of Marseille (Mediterranean Sea): genetic structure and hydrodynamic connections,2016,Cryptogamie …,BioOne,http://www.bioone.org/doi/full/10.7872/crya/v37.iss4.2016.233,"https://scholar.google.com/scholar?cites=13268912116339816498&as_sdt=2005&sciodt=0,5&hl=en&num=20",156,2018-06-08,,,,,,,,,8,4,2,5,2
6,"A Ruiz-Navarro, PK Gillingham, JR Britton",Predicting shifts in the climate space of freshwater fishes in Great Britain due to climate change,2016,Biological conservation,Elsevier,https://www.sciencedirect.com/science/article/pii/S000632071630324X,"https://scholar.google.com/scholar?cites=17758966908500927798&as_sdt=2005&sciodt=0,5&hl=en&num=20",157,2018-06-08,HTML,,,,,,,,6,3,2,3,2
15,"MJO Pocock, DM Evans, C Fontaine, M Harvey…","The visualisation of ecological networks, and their use as a tool for engagement, advocacy and management",2016,Advances in Ecological …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0065250415000355,"https://scholar.google.com/scholar?cites=5548587398086875499&as_sdt=2005&sciodt=0,5&hl=en&num=20",158,2018-06-08,,,,,,,,,15,7.5,3,5,2
14,"O McDermott Long, R Warren, J Price…",Sensitivity of UK butterflies to local climatic extremes: which life stages are most at risk?,2017,Journal of Animal …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/1365-2656.12594/full,"https://scholar.google.com/scholar?cites=791436154648867768&as_sdt=2005&sciodt=0,5&hl=en&num=20",159,2018-06-08,,,,,,,,,14,14,4,4,1
0,"B Emmett, C Bell, D Chadwick, C Cheffings, P Henrys…",Options for a new integrated natural resources monitoring framework for Wales. Phase 1 project report,2016,,nora.nerc.ac.uk,http://nora.nerc.ac.uk/id/eprint/515663/,,160,2018-06-08,,,,,,,,,0,0,0,6,2
16,"N Barsoum, L Fuller, F Ashwood, K Reed…",Ground-dwelling spider (Araneae) and carabid beetle (Coleoptera: Carabidae) community assemblages in mixed and monoculture stands of oak (Quercus …,2014,Forest ecology and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0378112713006051,"https://scholar.google.com/scholar?cites=10183871381874732452&as_sdt=2005&sciodt=0,5&hl=en&num=20",161,2018-06-08,HTML,,,,,,,,16,4,3,5,4
4,"G Campbell, M Russell",Direct evidence for bottom-fishing in archaeological whelks (Buccinum undatum),2014,Internet Archaeology,researchgate.net,https://www.researchgate.net/profile/Greg_Campbell10/publication/275381846_Direct_Evidence_for_Bottom-fishing_in_Archaeological_Whelks_Buccinum_undatum/links/5728bee508aef5d48d2c8626/Direct-Evidence-for-Bottom-fishing-in-Archaeological-Whelks-Buccinum-undatum.pdf,"https://scholar.google.com/scholar?cites=1850099593115836770&as_sdt=2005&sciodt=0,5&hl=en&num=20",162,2018-06-08,PDF,,,,,,,,4,1,2,2,4
53,"WW Fischer, J Hemp, JE Johnson",Evolution of oxygenic photosynthesis,2016,Annual Review of Earth and …,annualreviews.org,http://www.annualreviews.org/doi/abs/10.1146/annurev-earth-060313-054810,"https://scholar.google.com/scholar?cites=3514385071991332625&as_sdt=2005&sciodt=0,5&hl=en&num=20",163,2018-06-08,,,,,,,,,53,26.5,18,3,2
0,AC Colonese,23. Stable isotope ecology of terrestrial gastropod shells,2017,"Molluscs in Archaeology: Methods, Approaches …",books.google.com,https://books.google.com/books?hl=en&lr=&id=Kv4sDwAAQBAJ&oi=fnd&pg=PA400&dq=%E2%80%9Cbiological+records%E2%80%9D+ireland+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=iAzPbCMx3F&sig=Og6RqFVhalREND-UHht9kzFn8r0,,164,2018-06-08,,,,,,,,,0,0,0,1,1
0,"MSM Smith, MJKG Ingram",Wafand Externa,,nora.nerc.ac.uk,,http://nora.nerc.ac.uk/516667/4/part%204.pdf,,165,2018-06-08,PDF,,,,,,,,0,0,0,2,
16,"LT Lancaster, G Morrison…","Life history trade-offs, the intensity of competition, and coexistence in novel and evolving communities under climate change",2017,Phil. Trans. R. Soc …,rstb.royalsocietypublishing.org,http://rstb.royalsocietypublishing.org/content/372/1712/20160046.abstract,"https://scholar.google.com/scholar?cites=4697797013129725565&as_sdt=2005&sciodt=0,5&hl=en&num=20",166,2018-06-08,HTML,,,,,,,,16,16,5,3,1
28,"P Greenwood, NJ Kuhn","Does the invasive plant, Impatiens glandulifera, promote soil erosion along the riparian zone? An investigation on a small watercourse in northwest …",2014,Journal of soils and sediments,Springer,https://link.springer.com/article/10.1007/s11368-013-0825-9,"https://scholar.google.com/scholar?cites=5891037858755496229&as_sdt=2005&sciodt=0,5&hl=en&num=20",167,2018-06-08,HTML,,,,,,,,28,7,14,2,4
0,"M KOVBLYUK, Z KASTRYGINA…","New data on Hahnia CL Koch, 1841 from Crimea (Aranei: Hahniidae)",2017,Turkish Journal of …,journals.tubitak.gov.tr,http://journals.tubitak.gov.tr/zoology/abstract.htm?id=20233,,168,2018-06-08,,,,,,,,,0,0,0,3,1
1,"KJ Kirby, EA Goldberg, N Orchard",Long-term changes in the flora of oak forests and of oak: spruce mixtures following removal of conifers,2017,Forestry: An International …,academic.oup.com,https://academic.oup.com/forestry/article-abstract/90/1/136/2870059,"https://scholar.google.com/scholar?cites=12035465657849986334&as_sdt=2005&sciodt=0,5&hl=en&num=20",169,2018-06-08,,,,,,,,,1,1,0,3,1
0,"P Dennis, J Skartveit, A Kunaver, DI McCracken",Global Ecology and Conservation,2015,,core.ac.uk,https://core.ac.uk/download/pdf/30715659.pdf,,170,2018-06-08,PDF,,,,,,,,0,0,0,4,3
3,"M Whitelaw, MAS Burton",Diversity and distribution of epiphytic bryophytes on Bramley's Seedling trees in East of England apple orchards,2015,Global Ecology and Conservation,Elsevier,https://www.sciencedirect.com/science/article/pii/S2351989415000876,"https://scholar.google.com/scholar?cites=1662814372166691332&as_sdt=2005&sciodt=0,5&hl=en&num=20",171,2018-06-08,HTML,,,,,,,,3,1,2,2,3
13,"B Lawson, SO Petrovan, AA Cunningham",Citizen science and wildlife disease surveillance,2015,EcoHealth,Springer,https://link.springer.com/article/10.1007/s10393-015-1054-z,"https://scholar.google.com/scholar?cites=12406023296211550197&as_sdt=2005&sciodt=0,5&hl=en&num=20",172,2018-06-08,HTML,,,,,,,,13,4.33,4,3,3
0,"G King, T Muller",Taming the Waterways: The Europeanization of Southern Québec's Riverside Landscapes During the 16th–18th Centuries,2018,Journal of the North Atlantic,BioOne,http://www.bioone.org/doi/abs/10.3721/037.006.3401,,173,2018-06-08,,,,,,,,,0,0,0,2,1
0,李际,英国生物学记录中心 (BRC) 的公民科学案例研究,2017,科学与社会,researchgate.net,https://www.researchgate.net/profile/Ji_Li72/publication/316888926_Case_Study_of_Citizen_Science_in_UK's_Biological_Records_Centre_BRC/links/59168fd00f7e9b70f49dd6ff/Case-Study-of-Citizen-Science-in-UKs-Biological-Records-Centre-BRC,,174,2018-06-08,DOC,,,,,,,,0,0,0,1,1
0,"J Pétillon, A François, D Lafage",Short–term effects of horse grazing on spider assemblages of a dry meadow (Western France),2018,Animal …,abc.museucienciesjournals.cat,http://abc.museucienciesjournals.cat/files/ABC_41-1_pp_19-32.pdf,,175,2018-06-08,PDF,,,,,,,,0,0,0,3,1
2,"SA Hinsley, MJO Pocock",Ash dieback: long-term monitoring of impacts on biodiversity,2014,,jncc.defra.gov.uk,http://jncc.defra.gov.uk/pdf/484_web.pdf,"https://scholar.google.com/scholar?cites=11037310674768398968&as_sdt=2005&sciodt=0,5&hl=en&num=20",176,2018-06-08,BOOK,,,,,,,,2,0.5,1,2,4
2,"S O'Connor, P Hiscock",The peopling of Sahul and near oceania,2014,The Oxford Handbook of Prehistoric …,books.google.com,https://books.google.com/books?hl=en&lr=&id=AKdTDwAAQBAJ&oi=fnd&pg=PA26&dq=%E2%80%9Cbiological+records%E2%80%9D+ireland+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=0zfshMSvAx&sig=TzeCYO7bK5pzAVGQ3zDXNAftfGI,"https://scholar.google.com/scholar?cites=6537497601622507725&as_sdt=2005&sciodt=0,5&hl=en&num=20",177,2018-06-08,,,,,,,,,2,0.5,1,2,4
4,KJ Kirby,Changes in the vegetation of clear-fells and closed canopy stands in an English oak wood over a 30-year period,2015,New Journal of Botany,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1179/2042349715Y.0000000001,"https://scholar.google.com/scholar?cites=7275387897277594829&as_sdt=2005&sciodt=0,5&hl=en&num=20",178,2018-06-08,,,,,,,,,4,1.33,4,1,3
0,"SE Franks, JW Pearce‐Higgins, S Atkinson…",The sensitivity of breeding songbirds to changes in seasonal timing is linked to population change but cannot be directly attributed to the effects of trophic asynchrony …,2018,Global change …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/gcb.13960,,179,2018-06-08,,,,,,,,,0,0,0,4,1
1,"RJ Pakeman, RL Hewison, RJ Lewis",Linking functional traits and species preferences to species' abundance and occupancy trends through time to identify habitat changes in coastal ecosystems,2017,Perspectives in Plant Ecology …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1433831916301482,"https://scholar.google.com/scholar?cites=6690341857823613882&as_sdt=2005&sciodt=0,5&hl=en&num=20",180,2018-06-08,HTML,,,,,,,,1,1,0,3,1
10,"WTS Miles, M Bolton, P Davis, R Dennis…","Quantifying full phenological event distributions reveals simultaneous advances, temporal stability and delays in spring and autumn migration timing in long‐distance …",2017,Global change …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/gcb.13486/full,"https://scholar.google.com/scholar?cites=13950565856278231967&as_sdt=2005&sciodt=0,5&hl=en&num=20",181,2018-06-08,,,,,,,,,10,10,2,5,1
0,"G Mattiasson, S Sundberg","Scophularia umbrosa, Strandflenört",2015,,pub.epsilon.slu.se,https://pub.epsilon.slu.se/13245/1/mattiasson_g_sundberg_s_160401.pdf,,182,2018-06-08,PDF,,,,,,,,0,0,0,2,3
25,CW Marean,An evolutionary anthropological perspective on modern human origins,2015,Annual Review of Anthropology,annualreviews.org,http://www.annualreviews.org/doi/abs/10.1146/annurev-anthro-102313-025954,"https://scholar.google.com/scholar?cites=10037842394107451675&as_sdt=2005&sciodt=0,5&hl=en&num=20",183,2018-06-08,,,,,,,,,25,8.33,25,1,3
3,"NJ Bax, J Cleary, B Donnelly, DC Dunn, PK Dunstan…",Results and implications of the first global effort to identify ecologically or biologically significant marine areas,2015,Conserv Biol,cil.nus.edu.sg,https://cil.nus.edu.sg/wp-content/uploads/2015/12/Ses3-12-new.-Results-and-Implications-of-the-First-Global-Effort-to-Identify-Ecologically-or-Biologically-Significant-Marine-Areas.pdf,"https://scholar.google.com/scholar?cites=15200661147216845352&as_sdt=2005&sciodt=0,5&hl=en&num=20",184,2018-06-08,PDF,,,,,,,,3,1,1,6,3
0,"MB García, JL Silva, P Tejero, I Pardo…",Tracking the long-term dynamics of plant diversity in Northeast Spain with a network of volunteers and rangers,2018,Regional Environmental …,Springer,https://link.springer.com/article/10.1007/s10113-018-1350-6,,185,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,P Wellman,Cunninghamia,2017,,bluemountainsbotanicgarden.com …,https://www.bluemountainsbotanicgarden.com.au/RoyalBotanicGarden/media/RBG/Science/Cunninghamia/Volume%2017%20-%202017/Cunninghamia-17-WELLMAN-Myxomycetes-001.pdf,,186,2018-06-08,PDF,,,,,,,,0,0,0,1,1
0,"K Mohr, J Suda",Quantitative biomonitoring of nitrogen deposition with TONIS (Total N Input Biomonitoring System),2017,Environmental Pollution,Elsevier,https://www.sciencedirect.com/science/article/pii/S026974911632348X,,187,2018-06-08,HTML,,,,,,,,0,0,0,2,1
12,"AJ Suggitt, RJ Wilson, TA August, CM Beale, JJ Bennie…",Climate change refugia for the flora and fauna of England,2014,,nora.nerc.ac.uk,http://nora.nerc.ac.uk/id/eprint/509452/,"https://scholar.google.com/scholar?cites=7079891738580609391&as_sdt=2005&sciodt=0,5&hl=en&num=20",188,2018-06-08,,,,,,,,,12,3,2,6,4
0,T Kalveram,Ein Beitrag zum Vorkommen des Rauen Straußgrases (Agrostis scabra) im Ruhrgebiet,,botanik-bochum.de,,http://www.botanik-bochum.de/publ/OVBBV8_2_Kalveram_Agrostis_scabra.pdf,,189,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,JP Strange,Pacific Branch Distinction in Student Mentoring Award Nominee,2017,,entsoc.org,http://www.entsoc.org/sites/default/files/Jamie_Strange_mentoring.pdf,,190,2018-06-08,PDF,,,,,,,,0,0,0,1,1
0,"S Viglášová, O Nedvěd, P Zach, J Kulfan…",vorheriger Artikel Spreading of alien species and diversity of com... nächster Artikel Harmonia axyridis failed to establish in the Az...,2017,…,springerprofessional.de,https://www.springerprofessional.de/species-assemblages-of-ladybirds-including-the-harlequin-ladybir/12070444,,191,2018-06-08,,,,,,,,,0,0,0,5,1
9,"P Dennis, J Skartveit, A Kunaver…",The response of spider (Araneae) assemblages to structural heterogeneity and prey abundance in sub-montane vegetation modified by conservation grazing,2015,Global Ecology and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S2351989415000335,"https://scholar.google.com/scholar?cites=10621940957848429298&as_sdt=2005&sciodt=0,5&hl=en&num=20",192,2018-06-08,HTML,,,,,,,,9,3,2,4,3
0,"EPI Habitat, KC Council","Oakwood Road, Maidstone, Kent",2014,,rpclandandnewhomes.co.uk,http://www.rpclandandnewhomes.co.uk/file_upload/Oakwood-Park-Phase-1-Habitat-Survey.pdf,,193,2018-06-08,PDF,,,,,,,,0,0,0,2,4
4,"S Viglášová, O Nedvěd, P Zach, J Kulfan, M Parák…",Species assemblages of ladybirds including the harlequin ladybird Harmonia axyridis: a comparison at large spatial scale in urban habitats,2017,BioControl,Springer,https://link.springer.com/article/10.1007/s10526-017-9793-0,"https://scholar.google.com/scholar?cites=11484937936757964774&as_sdt=2005&sciodt=0,5&hl=en&num=20",194,2018-06-08,HTML,,,,,,,,4,4,1,6,1
0,"A Lyons, A Oxbrough, P Ashton",Managing biodiversity in upland calcareous grassland landscapes: A case study of spiders and ground beetles,,researchgate.net,,https://www.researchgate.net/profile/Ashley_Lyons/publication/325264447_Managing_biodiversity_in_upland_calcareous_grassland_landscapes_A_case_study_of_spiders_and_ground_beetles/links/5b0292e64585154aeb068c54/Managing-biodiversity-in-upland-calcareous-grassland-landscapes-A-case-study-of-spiders-and-ground-beetles.pdf,,195,2018-06-08,PDF,,,,,,,,0,0,0,3,
0,"RF Comont, HE Roy, BV Purse, OT Lewis, R Harrington…",Modelling the impact of an alien invasion: Harmonia axyridis in Britain,2014,,ora.ox.ac.uk,https://ora.ox.ac.uk/objects/uuid:08de972b-1c12-4862-bb7d-95d614a9e011,,196,2018-06-08,,,,,,,,,0,0,0,6,4
28,"C Kelly, L Gray, R Shucksmith, JF Tweddle",Review and evaluation of marine spatial planning in the Shetland Islands,2014,Marine Policy,Elsevier,https://www.sciencedirect.com/science/article/pii/S0308597X14000293,"https://scholar.google.com/scholar?cites=14093721903389812152&as_sdt=2005&sciodt=0,5&hl=en&num=20",197,2018-06-08,HTML,,,,,,,,28,7,7,4,4
0,"ICP Waters, H de Wit, Ø Garmo, G Velle, A Fjellheim…",Trends in ecosystem and health responses to (reductions in) long-range transported atmospheric pollutants,,unece.org.net4all.ch,,http://www.unece.org.net4all.ch/fileadmin/DAM/env/documents/2015/AIR/EMEP/WGE_report_on_trends_v8.pdf,,198,2018-06-08,PDF,,,,,,,,0,0,0,6,
0,SN Heritage,Developing a mitigation monitoring approach for the A9 and A96 dualling projects,2017,,nature.scot,https://www.nature.scot/sites/default/files/2017-11/Publication%202017%20-%20SNH%20Commissioned%20Report%201003%20-%20Developing%20a%20mitigation%20monitoring%20approach%20for%20the%20A9%20and%20A96%20dualling%20projects.pdf,,199,2018-06-08,PDF,,,,,,,,0,0,0,1,1
12,"AJ Vanbergen, MS Heard, T Breeze, SG Potts…",Status and value of pollinators and pollination services,2014,,nora.nerc.ac.uk,http://nora.nerc.ac.uk/id/eprint/505259/,"https://scholar.google.com/scholar?cites=15534976246785263961&as_sdt=2005&sciodt=0,5&hl=en&num=20",200,2018-06-08,,,,,,,,,12,3,2,5,4
0,"C O'Brien, L O'Donnell","Possible evidence of textile-processing from a burnt stone mound at Coonagh West, Co. Limerick",,JSTOR,,http://www.jstor.org/stable/jirisarch.21.57,,201,2018-06-08,,,,,,,,,0,0,0,2,
0,"M Deason, T Doherty, R Kao",Evaluation of bovine tuberculosis surveillance in Jersey and Guernsey,,pdfs.semanticscholar.org,,https://pdfs.semanticscholar.org/aaa6/3d0444d456993be2a68d10efdeb400096bcd.pdf,,202,2018-06-08,PDF,,,,,,,,0,0,0,3,
0,"A Lucas, O Bodger, BJ Brosi, CR Ford, DW Forman…",Floral resource partitioning by individuals within generalised hoverfly pollination networks revealed by DNA metabarcoding,2018,Scientific reports,nature.com,https://www.nature.com/articles/s41598-018-23103-0,,203,2018-06-08,HTML,,,,,,,,0,0,0,6,1
5,"C Carvell, N Isaac, M Jitlal, J Peyton, G Powney, D Roy…",Design and testing of a national pollinator and pollination monitoring framework,2016,,nora.nerc.ac.uk,http://nora.nerc.ac.uk/id/eprint/516442/,"https://scholar.google.com/scholar?cites=9537499868808807937&as_sdt=2005&sciodt=0,5&hl=en&num=20",204,2018-06-08,,,,,,,,,5,2.5,1,7,2
2,马克平,生物多样性信息学在中国快速发展,2014,生物多样性,biodiversity-science.net,http://www.biodiversity-science.net/CN/article/downloadArticleFile.do?attachType=PDF&id=9892,"https://scholar.google.com/scholar?cites=17944065699575351321&as_sdt=2005&sciodt=0,5&hl=en&num=20",205,2018-06-08,PDF,,,,,,,,2,0.5,2,1,4
62,M Haklay,Citizen science and policy: a European perspective,2015,"Washington, DC",pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/2e13/1552d4393b25a12c821d9c50fdac7ab9b395.pdf,"https://scholar.google.com/scholar?cites=9150208781646927922&as_sdt=2005&sciodt=0,5&hl=en&num=20",206,2018-06-08,PDF,,,,,,,,62,20.67,62,1,3
4,"M Harris, P Faulkner, B Asmussen",Macroscopic approaches to the identification of expedient bivalve tools: A case study investigating Polymesoda (= Geloina) coaxans (Bivalvia: Corbiculidae) …,2017,Quaternary International,Elsevier,https://www.sciencedirect.com/science/article/pii/S1040618215007892,"https://scholar.google.com/scholar?cites=12489156933595326940&as_sdt=2005&sciodt=0,5&hl=en&num=20",207,2018-06-08,HTML,,,,,,,,4,4,1,3,1
1,"C Ameline, C Puzin, JJ Bowden…",Habitat specialization and climate affect arthropod fitness: a comparison of generalist vs. specialist spider species in Arctic and temperate biomes,2017,Biological Journal of …,academic.oup.com,https://academic.oup.com/biolinnean/article/3091773,"https://scholar.google.com/scholar?cites=2515813479961134332&as_sdt=2005&sciodt=0,5&hl=en&num=20",208,2018-06-08,,,,,,,,,1,1,0,4,1
0,"R Reinhardt, A Harpke, M Wiemers, S Caspari…",Das Projekt „Tagfalteratlas Deutschland “(TAD),,researchgate.net,,https://www.researchgate.net/profile/Martin_Wiemers/publication/314397401_Das_Projekt_Tagfalteratlas_Deutschland_TAD/links/58c17d9eaca272e36dcc828a/Das-Projekt-Tagfalteratlas-Deutschland-TAD.pdf,,209,2018-06-08,PDF,,,,,,,,0,0,0,5,
1,"T Heijerman, B Aukema",Notiophilus quadripunctatus weer terug op de Nederlandse lijst (Coleoptera: Carabidae),2014,entomologische berichten,edepot.wur.nl,http://edepot.wur.nl/407812,"https://scholar.google.com/scholar?cites=4730060693827662802&as_sdt=2005&sciodt=0,5&hl=en&num=20",210,2018-06-08,PDF,,,,,,,,1,0.25,1,2,4
0,"RC Steele, J Balfour",NATURE CONSERVATION IN UPLAND FORESTRY,,Forestry & Farming in Upland Britain,forestry.gov.uk,https://www.forestry.gov.uk/pdf/FCOP006.pdf/$FILE/FCOP006.pdf#page=156,,211,2018-06-08,PDF,,,,,,,,0,0,0,2,
0,"MA Biona, CR Marte, ALG Pasadilla, BYG Araneta",CLAM POLYMESODA EROSA HARVESTED FROM THE WILD,,wzukusers.storage.googleapis.com,,https://wzukusers.storage.googleapis.com/user-18648291/documents/58cb534c83b5af8DdpYo/1%20Biona%20et%20al.pdf,,212,2018-06-08,PDF,,,,,,,,0,0,0,4,
9,"JA Stockan, J Baird, SJ Langan…","Effects of riparian buffer strips on ground beetles (Coleoptera, Carabidae) within an agricultural landscape",2014,Insect conservation …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/icad.12043/full,"https://scholar.google.com/scholar?cites=17894433558498134152&as_sdt=2005&sciodt=0,5&hl=en&num=20",213,2018-06-08,,,,,,,,,9,2.25,2,4,4
6,"A Florenzano, AM Mercuri, M Altunoz…",Palynological evidence of cultural and environmental connections in Sudanese Nubia during the Early and Middle Holocene,2016,Quaternary …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1040618216000185,"https://scholar.google.com/scholar?cites=2201044487324764213&as_sdt=2005&sciodt=0,5&hl=en&num=20",214,2018-06-08,HTML,,,,,,,,6,3,2,4,2
0,"DC Council, S House",www. erewash. gov. uk EREWASH,2015,,erewash.gov.uk,http://www.erewash.gov.uk/media/files/Leisure%20and%20Culture/Parks/Straws_Bridge_Management_Plan_2014_2018_Final_05_01_17_Web_Version.pdf,,215,2018-06-08,PDF,,,,,,,,0,0,0,2,3
0,"X Xiangming, JM Melillo, DW Kicklighter, Y Pan…",CO2 浓度变化和气候变化对中国陆地生态系统净初级生产力及其平衡的影响 (英文),,植物生态学报,plant-ecology.com,http://www.plant-ecology.com/CN/article/downloadArticleFile.do?attachType=PDF&id=8784,,216,2018-06-08,PDF,,,,,,,,0,0,0,5,
3,"J Barker, A Seymour, S Mowat, A Debney",Thames harbour seal conservation project,2014,UK &,zsl.org,https://www.zsl.org/sites/default/files/media/2014-12/Thames%20Harbour%20Seal%20Conservation%20Project%20Report.pdf,"https://scholar.google.com/scholar?cites=3230234734973131588&as_sdt=2005&sciodt=0,5&hl=en&num=20",217,2018-06-08,PDF,,,,,,,,3,0.75,1,4,4
14,"LT Lancaster, RY Dudaniec, P Chauhan…",Gene expression under thermal stress varies across a geographical range expansion front,2016,Molecular …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/mec.13548/full,"https://scholar.google.com/scholar?cites=15487786100568670385&as_sdt=2005&sciodt=0,5&hl=en&num=20",218,2018-06-08,,,,,,,,,14,7,4,4,2
4,"SE Grenfell, RM Callaway, MC Grenfell…",Will a rising sea sink some estuarine wetland ecosystems?,2016,Science of the Total …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0048969716304089,"https://scholar.google.com/scholar?cites=5939169497706222974&as_sdt=2005&sciodt=0,5&hl=en&num=20",219,2018-06-08,HTML,,,,,,,,4,2,1,4,2
0,"M Allan, A Deliège, S Nicolay, N Fagel",Does Belgian Holocene speleothem record solar forcing and cold events?,2017,Climate of the Past …,orbi.ulg.ac.be,http://orbi.ulg.ac.be/handle/2268/213231,,220,2018-06-08,,,,,,,,,0,0,0,4,1
0,李际,公众科学: 生态学野外研究的新范式,2016,科学与社会,xml-data.org,http://www.xml-data.org/KXYSH/html/3e46a786-1d67-4b86-8cd8-d56dfbc0355e.htm,,221,2018-06-08,HTML,,,,,,,,0,0,0,1,2
0,GP Gschwend,Beaver as an Ecosystem Engineer that Creates Habitat for Amphibians,2015,,karch.ch,http://www.karch.ch/files/live/sites/karch/files/Doc_a_telecharger/Diplomarbeiten/Masterthesis_Gabriela%20Gschwend_2015.pdf,,222,2018-06-08,PDF,,,,,,,,0,0,0,1,3
2,"M Bolgan, J O'Brien, E Chorazyczewska, IJ Winfield…",The soundscape of Arctic Charr spawning grounds in lotic and lentic environments: can passive acoustic monitoring be used to detect spawning activities?,2018,Bioacoustics,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/09524622.2017.1286262,"https://scholar.google.com/scholar?cites=1449119455507693400&as_sdt=2005&sciodt=0,5&hl=en&num=20",223,2018-06-08,,,,,,,,,2,2,0,5,1
0,"AG Rumson, SH Hallett",Opening up the coast,2018,Ocean & Coastal Management,Elsevier,https://www.sciencedirect.com/science/article/pii/S0964569117309365,,224,2018-06-08,HTML,,,,,,,,0,0,0,2,1
13,AD Rogers,Environmental change in the deep ocean,2015,Annual Review of Environment and Resources,annualreviews.org,http://www.annualreviews.org/doi/abs/10.1146/annurev-environ-102014-021415,"https://scholar.google.com/scholar?cites=11415754463799661075&as_sdt=2005&sciodt=0,5&hl=en&num=20",225,2018-06-08,,,,,,,,,13,4.33,13,1,3
